UF,Municipio,Profissao,Quantidade,PctFeminino,MediaIdade,MediaRendTotal,MediaRendTrib,MediaPatrimonio
ES,MANTENOPOLIS,"Motorista e condutor do transporte de passageiros (motorista de taxi, ônibus, pequena embarcação etc)",19,0,49.36842105263158,57880.6752631579,35060.312105263154,221185.68684210526
ES,MANTENOPOLIS,Odontólogo,16,0.5625,36.125,88013.650625,64130.248125,164879.1775
ES,MANTENOPOLIS,Outras ocupações não especificadas anteriormente,103,0.2912621359223301,43.49514563106796,50712.6140776699,36366.55485436893,111765.85699029127
ES,MANTENOPOLIS,Outros técnicos de nível médio,11,0.5454545454545454,37,79109.96363636364,60090.72454545454,145917.80363636365
ES,MANTENOPOLIS,Outros trabalhadores de serviços diversos,40,0.35,41.05,58045.66275,40829.718,366780.35624999995
ES,MANTENOPOLIS,"Pedagogo, orientador educacional",15,0.8666666666666667,45.06666666666667,72288.37999999999,62732.72866666667,39475.47666666667
ES,MANTENOPOLIS,Policial Militar,15,0.13333333333333333,38.13333333333333,162356.34666666668,125489.53400000001,57727.65466666666
ES,MANTENOPOLIS,Produtor na exploração agropecuária,162,0.12962962962962962,52.388888888888886,150448.11641975306,39721.509506172835,1997188.0580246917
ES,MANTENOPOLIS,Professor do ensino fundamental,152,0.9144736842105263,42.7171052631579,81521.63730263159,71516.41730263158,29675.53947368421
ES,MANTENOPOLIS,Professor do ensino médio,42,0.5714285714285714,40.76190476190476,101184.09857142859,84199.43285714286,67169.19738095238
ES,MANTENOPOLIS,Professor na educação infantil,30,1,40.666666666666664,70988.72833333332,64624.778,17585.170333333335
ES,MANTENOPOLIS,Psicólogo,10,0.9,32.4,46138.689,40063.042,13171.154
ES,MANTENOPOLIS,Técnico da ciência da saúde humana,12,0.8333333333333334,43.083333333333336,62912.1675,57491.47,26482.4175
ES,MANTENOPOLIS,"Trabalhador de atendimento ao público, caixa, despachante, recenseador e afins",13,0.46153846153846156,44,61535.809230769235,50705.74538461538,80977.34307692308
ES,MANTENOPOLIS,Trabalhador dos serviços de saúde,28,0.6785714285714286,46.964285714285715,60577.45714285714,47238.505357142865,21269.292857142857
ES,MANTENOPOLIS,Trabalhador na  exploração agropecuária,28,0.14285714285714285,39,86488.96678571428,27442.335,52653.81071428571
ES,MANTENOPOLIS,"Vendedor e prestador de serviços do comércio, ambulante, caixeiro-viajante e camelô",13,0.46153846153846156,36.38461538461539,46376.38846153846,33253.32230769231,116985.38923076921
ES,MARATAIZES,,1225,0.5485714285714286,64.95510204081633,117660.3629387755,68118.5110857143,214989.0481714286
ES,MARATAIZES,Advogado,61,0.4262295081967213,41.31147540983606,102498.50754098358,63033.26065573771,399505.35360655736
ES,MARATAIZES,"Analista de sistemas, desenvolvedor de software, administrador de redes e bancos de dados e outros especialistas em informática (exceto técnico)",41,0.14634146341463414,35.63414634146341,144007.6870731707,89128.54829268293,191705.3351219512
ES,MARATAIZES,Assistente social e economista doméstico,16,0.9375,46.75,69457.63375,59004.285,22104.2725
ES,MARATAIZES,"Bancário, economiário, escriturário, secretário, assistente e auxiliar administrativo",162,0.5308641975308642,42.51234567901235,107570.54555555557,76898.17283950617,101188.13827160494
ES,MARATAIZES,"Biólogo, biomédico e afins",11,0.8181818181818182,32.90909090909091,94607.89454545455,60997.351818181814,-572.2163636363634
ES,MARATAIZES,Bombeiro Militar,17,0.058823529411764705,40.35294117647059,136682.36529411766,111523.47647058823,76514.1411764706
ES,MARATAIZES,"Condutor e operador de robôs, veículos de equipamentos de movimentação de carga e afins",16,0,46.5,66720.468125,46360.623125000006,88458.22125
ES,MARATAIZES,"Delegado de Polícia e outros servidores das carreiras de polícia, exceto militar",30,0.23333333333333334,45.56666666666667,226535.35266666661,174578.69566666667,296639.6013333333
ES,MARATAIZES,"Dirigente superior da administração pública (ocupante de cargo de direção, chefia, assessoria e de natureza especial), inclusive os das fundações públicas e autarquias",23,0.6086956521739131,43.91304347826087,85167.59652173913,69586.02565217389,42464.76782608695
ES,MARATAIZES,"Dirigente, presidente e diretor de empresa industrial, comercial ou prestadora de serviços",219,0.3881278538812785,46.60730593607306,219356.87575342463,44959.476986301364,1060157.6512328768
ES,MARATAIZES,"Economista, administrador, contador, auditor e afins",29,0.3793103448275862,45.310344827586206,104040.63655172415,87677.65862068966,110061.28172413792
ES,MARATAIZES,"Enfermeiro de nível superior, nutricionista, farmacêutico e afins",114,0.7543859649122807,38.92982456140351,87033.96798245615,70159.63114035086,75766.69228070177
ES,MARATAIZES,"Engenheiro, arquiteto e afins",50,0.14,43.8,142893.796,103255.963,522366.6818000001
ES,MARATAIZES,Fisioterapeuta,30,0.6666666666666666,39.3,63853.947666666674,43303.24399999999,85775.86566666668
ES,MARATAIZES,"Gerente ou supervisor de empresa industrial, comercial ou prestadora de serviços",94,0.3191489361702128,43,198048.634893617,45318.24457446808,603291.2620212765
ES,MARATAIZES,Médico,56,0.39285714285714285,45.69642857142857,422069.8975,218192.1217857143,967146.7476785714
ES,MARATAIZES,"Membro do Poder Legislativo (Senador, Deputado Federal, Deputado Estadual e Vereador)",12,0.08333333333333333,50.583333333333336,134981.88749999998,107024.68416666666,25726.068333333333
ES,MARATAIZES,Militar da Marinha,16,0.125,47.9375,144800.34125,122285.270625,49100.401249999995
ES,MARATAIZES,"Motorista e condutor do transporte de passageiros (motorista de taxi, ônibus, pequena embarcação etc)",91,0,47.857142857142854,61842.044835164845,48209.48021978022,42552.1167032967
ES,MARATAIZES,Odontólogo,55,0.5272727272727272,38.8,120435.17436363638,80426.99745454546,373840.0667272727
ES,MARATAIZES,Operador de máquina agropecuária e florestal,11,0,42.18181818181818,63981.02181818182,48523.37636363635,1942.2827272727272
ES,MARATAIZES,Outras ocupações não especificadas anteriormente,1243,0.4223652453740949,47.233306516492355,81154.99465004023,49035.992003218016,167719.06325020114
ES,MARATAIZES,Outros técnicos de nível médio,68,0.39705882352941174,44.38235294117647,105274.68647058825,76595.84823529414,38173.85
ES,MARATAIZES,Outros trabalhadores de serviços diversos,126,0.30158730158730157,44.198412698412696,57002.78436507937,44654.35452380954,33748.9865873016
ES,MARATAIZES,"Pedagogo, orientador educacional",66,0.9242424242424242,50.833333333333336,104712.31651515151,86143.10727272725,73466.39136363636
ES,MARATAIZES,"Pescador, caçador e extrativista florestal",27,0.07407407407407407,45.148148148148145,199807.48592592592,55327.87814814815,729870.2674074074
ES,MARATAIZES,Policial Militar,130,0.07692307692307693,42.723076923076924,144147.94269230773,120752.20023076922,44157.579
ES,MARATAIZES,Produtor na exploração agropecuária,263,0.25475285171102663,48.27756653992395,156688.2398098859,34079.89429657794,278280.01292775664
ES,MARATAIZES,Professor do ensino fundamental,527,0.8083491461100569,46.502846299810244,95462.18170777988,78541.98185958255,50247.257248576854
ES,MARATAIZES,Professor do ensino médio,162,0.6049382716049383,44.49382716049383,115795.05043209875,81149.06703703704,76743.96277777778
ES,MARATAIZES,Professor do ensino profissional,16,0.375,40.9375,168623.35062500002,136689.82249999998,165896.586875
ES,MARATAIZES,Professor na educação infantil,301,0.9767441860465116,47.269102990033225,91650.25448504984,77913.57594684383,36334.31209302326
ES,MARATAIZES,Psicólogo,27,0.8518518518518519,36.851851851851855,75943.98148148149,62426.301111111105,126860.3911111111
ES,MARATAIZES,Sacerdote ou membro de ordens ou seitas religiosas,21,0.09523809523809523,51.38095238095238,99987.70095238097,81926.37476190475,78296.86904761905
ES,MARATAIZES,"Servidor das carreiras do  Poder Judiciário, Oficial de Justiça, Auxiliar, Assistente e Analista Judiciário",49,0.6326530612244898,51.04081632653061,297121.6314285714,214058.66204081633,390909.19530612254
ES,MARATAIZES,Servidor das carreiras do Poder Legislativo,12,0.5,48.25,102768.18416666666,86447.6525,54301.55333333332
ES,MARATAIZES,"Servidor das demais carreiras da administração pública direta, autárquica e fundacional",335,0.4597014925373134,50,77190.10719402984,64729.11982089551,50705.74579104478
ES,MARATAIZES,Técnico da ciência da saúde humana,82,0.8414634146341463,37.390243902439025,56214.09573170731,51909.05597560976,10802.385609756095
ES,MARATAIZES,Técnico das ciências administrativas e contábeis,10,0.6,49.6,123983.28400000001,100906.00899999999,111265.28400000003
ES,MARATAIZES,Técnico em informática,13,0,38.15384615384615,77510.12923076922,59540.50923076923,45481.13153846154
ES,MARATAIZES,"Trabalhador da fabricação de alimentos, bebidas, fumo e de agroindústrias",28,0.25,45.464285714285715,68038.19035714286,58224.56607142857,23253.831071428573
ES,MARATAIZES,Trabalhador da indústria extrativa e da construção civil,18,0.05555555555555555,45.666666666666664,65450.54277777778,47911.55666666667,45084.28055555556
ES,MARATAIZES,"Trabalhador das indústrias química, petroquímica, borracha e plástico e afins",10,0,46.5,208165.986,155958.086,202022.01499999998
ES,MARATAIZES,"Trabalhador de atendimento ao público, caixa, despachante, recenseador e afins",43,0.5813953488372093,44.627906976744185,59061.93534883722,47851.95860465117,42994.674186046504
ES,MARATAIZES,Trabalhador de reparação e manutenção,71,0.07042253521126761,46.45070422535211,70931.40112676057,49119.04802816902,40887.45661971831
ES,MARATAIZES,"Trabalhador dos serviços de administração, conservação e manutenção de edifícios",15,0.5333333333333333,49.333333333333336,58685.778666666665,43330.512,30621.413999999997
ES,MARATAIZES,Trabalhador dos serviços de embelezamento e cuidados pessoais,10,0.8,41.5,49212.091,42040.712,27528.951
ES,MARATAIZES,Trabalhador dos serviços de hotelaria e alimentação,12,0.3333333333333333,44.5,49143.95166666667,40163.36083333333,60116.03916666668
ES,MARATAIZES,Trabalhador dos serviços de proteção e segurança (exceto militar),127,0.07874015748031496,44.36220472440945,97122.65362204725,81989.49535433069,36228.21307086614
ES,MARATAIZES,Trabalhador dos serviços de saúde,97,0.7525773195876289,45.36082474226804,60882.81051546392,51900.64731958763,21266.01649484536
ES,MARATAIZES,Trabalhador na  exploração agropecuária,14,0.21428571428571427,40.714285714285715,104308.52214285715,34787.467142857146,33477.80714285714
ES,MARATAIZES,"Vendedor e prestador de serviços do comércio, ambulante, caixeiro-viajante e camelô",138,0.35507246376811596,42.7463768115942,70356.99210144926,45959.01956521741,139204.44804347825
ES,MARATAIZES,"Veterinário, patologista (veterinário) e zootecnista",11,0.45454545454545453,43.81818181818182,139005.53818181818,118568.52090909093,240016.8990909091
ES,MARECHAL FLORIANO,,446,0.4618834080717489,61.917040358744394,90849.61044843048,49204.60206278028,333363.3167937219
ES,MARECHAL FLORIANO,Advogado,10,0.5,40.8,77968.588,53874.454000000005,333349.575
ES,MARECHAL FLORIANO,"Analista de sistemas, desenvolvedor de software, administrador de redes e bancos de dados e outros especialistas em informática (exceto técnico)",40,0.125,33.15,149388.51275000005,91745.27725,151786.5425
ES,MARECHAL FLORIANO,"Bancário, economiário, escriturário, secretário, assistente e auxiliar administrativo",120,0.6583333333333333,39.25,95377.12641666668,65800.9135,159201.19841666668
ES,MARECHAL FLORIANO,"Condutor e operador de robôs, veículos de equipamentos de movimentação de carga e afins",11,0,46.72727272727273,50604.531818181815,40749.31,46921.07818181818
ES,MARECHAL FLORIANO,"Delegado de Polícia e outros servidores das carreiras de polícia, exceto militar",11,0.09090909090909091,43.90909090909091,243341.84818181818,154641.3909090909,372560.92
ES,MARECHAL FLORIANO,"Dirigente superior da administração pública (ocupante de cargo de direção, chefia, assessoria e de natureza especial), inclusive os das fundações públicas e autarquias",10,0.4,42.4,81212.987,65492.52199999998,118731.031
ES,MARECHAL FLORIANO,"Dirigente, presidente e diretor de empresa industrial, comercial ou prestadora de serviços",196,0.336734693877551,45.035714285714285,178087.24964285712,45914.30500000001,731270.7369897958
ES,MARECHAL FLORIANO,"Economista, administrador, contador, auditor e afins",26,0.6538461538461539,42.96153846153846,225446.5673076923,66163.62923076922,434592.61769230757
ES,MARECHAL FLORIANO,"Enfermeiro de nível superior, nutricionista, farmacêutico e afins",48,0.7708333333333334,38.104166666666664,83579.36229166668,66627.06666666667,62031.462916666664
ES,MARECHAL FLORIANO,"Engenheiro, arquiteto e afins",18,0.5555555555555556,40.333333333333336,138451.29833333337,90061.33444444445,365308.0672222222
ES,MARECHAL FLORIANO,Fisioterapeuta,12,0.8333333333333334,32.333333333333336,46927.83083333332,33205.08166666667,13222.93166666667
ES,MARECHAL FLORIANO,"Gerente ou supervisor de empresa industrial, comercial ou prestadora de serviços",55,0.2727272727272727,40.472727272727276,113166.66781818181,62667.17981818182,363295.7232727273
ES,MARECHAL FLORIANO,Médico,13,0.7692307692307693,33.30769230769231,168422.3123076923,53518.29769230769,179180.36538461538
ES,MARECHAL FLORIANO,"Motorista e condutor do transporte de passageiros (motorista de taxi, ônibus, pequena embarcação etc)",98,0.09183673469387756,44.285714285714285,83184.63816326532,53598.13663265307,115318.80969387757
ES,MARECHAL FLORIANO,Odontólogo,12,0.8333333333333334,38.916666666666664,128850.645,92738.73083333333,443173.4675
ES,MARECHAL FLORIANO,Outras ocupações não especificadas anteriormente,738,0.34959349593495936,44.59349593495935,74224.78504065041,43833.04658536586,222890.54318428185
ES,MARECHAL FLORIANO,Outros técnicos de nível médio,42,0.42857142857142855,43.404761904761905,126290.77833333335,68719.26095238095,139470.3407142857
ES,MARECHAL FLORIANO,Outros trabalhadores de serviços diversos,146,0.2602739726027397,45.26027397260274,58667.50431506849,41313.277876712316,113397.49650684933
ES,MARECHAL FLORIANO,"Pedagogo, orientador educacional",21,0.9523809523809523,46.904761904761905,99410.32285714286,79174.78952380952,157180.1642857143
ES,MARECHAL FLORIANO,Policial Militar,47,0.10638297872340426,42.744680851063826,152451.9629787234,120691.40276595746,107520.78574468085
ES,MARECHAL FLORIANO,Produtor na exploração agropecuária,160,0.2125,53.26875,392390.9497499999,107475.68174999999,1384615.00825
ES,MARECHAL FLORIANO,Professor do ensino fundamental,138,0.9057971014492754,42.028985507246375,76779.94572463768,62772.02615942028,70159.35420289854
ES,MARECHAL FLORIANO,Professor do ensino médio,47,0.7659574468085106,47.808510638297875,106533.77,85112.3659574468,112554.3038297872
ES,MARECHAL FLORIANO,Professor na educação infantil,75,0.9466666666666667,44.86666666666667,71892.62866666667,59482.0824,74459.97093333332
ES,MARECHAL FLORIANO,"Servidor das demais carreiras da administração pública direta, autárquica e fundacional",30,0.5,48.86666666666667,99743.25033333334,81094.06266666666,133716.744
